event_id,user_id,content_id,event_type,event_date,device,watch_duration,completed,age_group,gender,city,state,subscription_plan,content_title,content_type,genre,language,content_duration
E10175,U1370,C130,pause,2026-01-26,Mobile,80,0,18-25,Male,Bengaluru,Karnataka,Free,Vikram: Shadow Commander,Movie,Action,Tamil,165
E10176,U1044,C104,pause,2026-02-12,Web,15,0,18-25,Female,Ahmedabad,Gujarat,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10177,U1038,C108,play,2026-02-18,Mobile,27,0,18-25,Male,Chennai,Tamil Nadu,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E10178,U1101,C106,complete,2026-01-13,Mobile,57,1,26-35,Male,Delhi,Delhi,VIP,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E10179,U1144,C144,play,2026-03-01,Mobile,18,0,26-35,Male,Bengaluru,Karnataka,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E10180,U1331,C158,complete,2026-02-02,Mobile,27,1,26-35,Female,Mumbai,Maharashtra,VIP,State Express News Tamil,News,News,Tamil,30
E10181,U1304,C105,pause,2026-02-15,Mobile,24,0,36-45,Female,Bengaluru,Karnataka,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10182,U1426,C157,complete,2026-01-28,Mobile,36,1,26-35,Female,Kolkata,West Bengal,Free,Startup Founders Blueprint,Show,News,English,40
E10183,U1538,C117,pause,2026-02-12,Mobile,6,0,26-35,Female,Chennai,Tamil Nadu,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E10184,U1118,C105,pause,2026-01-19,Smart TV,26,0,18-25,Male,Hyderabad,Telangana,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10185,U1748,C135,complete,2026-02-16,Mobile,130,1,26-35,Female,Chennai,Tamil Nadu,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E10186,U1671,C134,complete,2026-02-21,Tablet,118,1,18-25,Male,Delhi,Delhi,VIP,Night Hunter Squad,Movie,Action,English,130
E10187,U1313,C121,pause,2026-02-02,Smart TV,14,0,26-35,Female,Delhi,Delhi,Free,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E10188,U1323,C142,complete,2026-01-01,Mobile,42,1,18-25,Female,Delhi,Delhi,Premium,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E10189,U1440,C143,pause,2026-01-24,Mobile,12,0,36-45,Male,Chennai,Tamil Nadu,Free,Roadies Quest,Show,Reality,Hindi,45
E10190,U1021,C102,play,2026-01-06,Mobile,33,0,18-25,Female,Pune,Maharashtra,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10191,U1097,C138,pause,2026-01-06,Tablet,36,0,26-35,Male,Delhi,Delhi,Premium,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E10192,U1398,C131,play,2026-02-13,Mobile,65,0,18-25,Female,Chennai,Tamil Nadu,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E10193,U1479,C141,complete,2026-02-19,Mobile,51,1,26-35,Male,Lucknow,Uttar Pradesh,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E10194,U1006,C120,pause,2026-02-21,Web,12,0,18-25,Male,Pune,Maharashtra,Free,Succession Politics India,Series,Drama,Hindi,45
E10195,U1218,C106,play,2026-01-17,Smart TV,20,0,36-45,Male,Bengaluru,Karnataka,VIP,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E10196,U1038,C122,complete,2026-02-21,Mobile,21,1,18-25,Male,Chennai,Tamil Nadu,VIP,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E10197,U1560,C101,complete,2026-02-20,Mobile,40,1,26-35,Male,Kolkata,West Bengal,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E10198,U1203,C105,pause,2026-01-12,Mobile,5,0,18-25,Female,Delhi,Delhi,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10199,U1682,C138,complete,2026-02-20,Smart TV,55,1,18-25,Female,Mumbai,Maharashtra,Premium,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E10200,U1537,C123,pause,2026-01-10,Smart TV,9,0,18-25,Female,Hyderabad,Telangana,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E10201,U1450,C142,pause,2026-02-12,Web,15,0,18-25,Female,Ahmedabad,Gujarat,Free,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E10202,U1336,C133,pause,2026-02-18,Mobile,12,0,26-35,Female,Bengaluru,Karnataka,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E10203,U1620,C102,play,2026-03-01,Mobile,28,0,26-35,Female,Delhi,Delhi,Premium,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10204,U1404,C117,complete,2026-02-25,Smart TV,21,1,18-25,Female,Mumbai,Maharashtra,Premium,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E10205,U1331,C112,complete,2026-02-03,Smart TV,46,1,26-35,Female,Mumbai,Maharashtra,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E10206,U1521,C102,pause,2026-02-28,Web,59,0,18-25,Male,Kolkata,West Bengal,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10207,U1497,C111,pause,2026-01-30,Mobile,4,0,26-35,Male,Bengaluru,Karnataka,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E10208,U1588,C139,complete,2026-01-22,Smart TV,55,1,26-35,Male,Kolkata,West Bengal,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E10209,U1514,C159,complete,2026-01-05,Mobile,22,1,26-35,Male,Kolkata,West Bengal,Premium,Bengal Morning Bulletin,News,News,Bengali,25
E10210,U1008,C104,pause,2026-01-13,Mobile,9,0,26-35,Male,Lucknow,Uttar Pradesh,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10211,U1021,C132,pause,2026-02-08,Mobile,22,0,18-25,Female,Pune,Maharashtra,Free,Commando Force Mumbai,Series,Action,Hindi,42
E10212,U1483,C137,play,2026-02-27,Mobile,8,0,36-45,Female,Chennai,Tamil Nadu,Free,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E10213,U1493,C141,complete,2026-01-19,Mobile,50,1,26-35,Male,Bengaluru,Karnataka,Free,Shark Pitch India S4,Show,Reality,Hindi,55
E10214,U1356,C151,pause,2026-02-27,Smart TV,9,0,18-25,Male,Hyderabad,Telangana,VIP,Daily Headlines 360,News,News,Hindi,30
E10215,U1507,C140,pause,2026-01-25,Mobile,10,0,26-35,Male,Kolkata,West Bengal,Premium,Dance India Dance Championship,Show,Reality,Hindi,50
E10216,U1248,C103,complete,2026-02-01,Tablet,56,1,18-25,Male,Bengaluru,Karnataka,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E10217,U1734,C108,pause,2026-01-28,Mobile,7,0,46+,Male,Mumbai,Maharashtra,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E10218,U1150,C133,pause,2026-02-06,Web,7,0,26-35,Female,Kolkata,West Bengal,Premium,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E10219,U1554,C140,pause,2026-01-03,Mobile,20,0,26-35,Female,Jaipur,Rajasthan,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E10220,U1506,C111,pause,2026-02-19,Smart TV,11,0,36-45,Male,Kolkata,West Bengal,Premium,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E10221,U1374,C120,pause,2026-01-01,Web,24,0,26-35,Male,Mumbai,Maharashtra,VIP,Succession Politics India,Series,Drama,Hindi,45
E10222,U1292,C136,complete,2026-01-23,Smart TV,114,1,36-45,Male,Chennai,Tamil Nadu,VIP,Speed Street Heist,Movie,Action,English,120
E10223,U1249,C113,pause,2026-02-24,Mobile,56,0,36-45,Female,Hyderabad,Telangana,Free,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E10224,U1719,C103,pause,2026-01-03,Mobile,24,0,26-35,Female,Patna,Bihar,Premium,Premier League Weekly Showdown,Sports,Sports,English,60
E10225,U1724,C134,complete,2026-02-14,Mobile,118,1,18-25,Male,Bengaluru,Karnataka,VIP,Night Hunter Squad,Movie,Action,English,130
E10226,U1273,C104,pause,2026-02-16,Smart TV,10,0,26-35,Other,Delhi,Delhi,Premium,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10227,U1748,C109,pause,2026-02-23,Mobile,18,0,26-35,Female,Chennai,Tamil Nadu,VIP,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E10228,U1612,C155,complete,2026-02-16,Mobile,48,1,26-35,Female,Bengaluru,Karnataka,VIP,Wildlife Wonders: Western Ghats,Show,News,English,52
E10229,U1026,C105,play,2026-02-25,Web,25,0,36-45,Male,Mumbai,Maharashtra,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10230,U1408,C138,complete,2026-02-01,Mobile,58,1,36-45,Male,Chennai,Tamil Nadu,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E10231,U1499,C122,complete,2026-01-09,Web,21,1,26-35,Male,Mumbai,Maharashtra,Free,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E10232,U1011,C132,pause,2026-02-23,Web,6,0,18-25,Male,Delhi,Delhi,VIP,Commando Force Mumbai,Series,Action,Hindi,42
E10233,U1448,C142,pause,2026-02-21,Mobile,21,0,18-25,Male,Bengaluru,Karnataka,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E10234,U1141,C114,pause,2026-02-13,Web,14,0,36-45,Male,Bengaluru,Karnataka,Free,Telugu Royal Heritage,Series,Drama,Telugu,45
E10235,U1438,C105,pause,2026-01-22,Web,37,0,18-25,Male,Hyderabad,Telangana,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10236,U1039,C111,complete,2026-01-11,Smart TV,20,1,26-35,Male,Pune,Maharashtra,Premium,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E10237,U1333,C149,complete,2026-02-09,Mobile,19,1,36-45,Female,Bengaluru,Karnataka,Free,Shinchan Laugh Club,Series,Kids,Tamil,20
E10238,U1285,C106,complete,2026-03-01,Web,54,1,26-35,Female,Jaipur,Rajasthan,Free,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E10239,U1059,C134,complete,2026-02-19,Web,127,1,18-25,Male,Bengaluru,Karnataka,VIP,Night Hunter Squad,Movie,Action,English,130
E10240,U1362,C105,complete,2026-01-16,Mobile,66,1,18-25,Male,Chennai,Tamil Nadu,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10241,U1702,C131,complete,2026-01-06,Mobile,151,1,18-25,Female,Chennai,Tamil Nadu,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E10242,U1471,C140,complete,2026-01-08,Mobile,46,1,46+,Male,Lucknow,Uttar Pradesh,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E10243,U1742,C157,pause,2026-01-30,Smart TV,33,0,18-25,Male,Mumbai,Maharashtra,VIP,Startup Founders Blueprint,Show,News,English,40
E10244,U1586,C134,complete,2026-02-13,Mobile,127,1,18-25,Male,Mumbai,Maharashtra,Premium,Night Hunter Squad,Movie,Action,English,130
E10245,U1636,C148,complete,2026-01-04,Mobile,19,1,26-35,Male,Mumbai,Maharashtra,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E10246,U1490,C112,complete,2026-02-18,Mobile,49,1,18-25,Female,Mumbai,Maharashtra,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E10247,U1344,C104,pause,2026-02-02,Mobile,7,0,46+,Female,Delhi,Delhi,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10248,U1077,C146,complete,2026-01-13,Smart TV,69,1,18-25,Male,Ahmedabad,Gujarat,Premium,Motu Patlu Space Adventure,Movie,Kids,Hindi,75
E10249,U1566,C147,complete,2026-01-16,Mobile,18,1,18-25,Female,Kolkata,West Bengal,Free,Little Singham Rescue Mission,Series,Kids,Hindi,20
E10250,U1560,C144,complete,2026-02-01,Mobile,42,1,26-35,Male,Kolkata,West Bengal,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E10251,U1033,C119,pause,2026-01-30,Mobile,9,0,26-35,Male,Chennai,Tamil Nadu,VIP,The Crown Dynasty Legacy,Series,Drama,English,55
E10252,U1550,C132,complete,2026-02-14,Tablet,38,1,26-35,Male,Kochi,Kerala,VIP,Commando Force Mumbai,Series,Action,Hindi,42
E10253,U1432,C111,play,2026-01-15,Mobile,6,0,36-45,Male,Ahmedabad,Gujarat,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E10254,U1671,C131,pause,2026-02-05,Smart TV,90,0,18-25,Male,Delhi,Delhi,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E10255,U1644,C104,pause,2026-02-23,Web,33,0,36-45,Female,Kochi,Kerala,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10256,U1353,C101,pause,2026-01-15,Mobile,9,0,18-25,Female,Hyderabad,Telangana,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E10257,U1673,C130,play,2026-01-03,Mobile,13,0,26-35,Male,Pune,Maharashtra,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E10258,U1744,C138,complete,2026-02-21,Mobile,56,1,26-35,Male,Mumbai,Maharashtra,Premium,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E10259,U1602,C142,complete,2026-01-01,Mobile,43,1,26-35,Female,Mumbai,Maharashtra,Premium,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E10260,U1530,C118,complete,2026-01-06,Mobile,44,1,18-25,Female,Hyderabad,Telangana,Premium,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E10261,U1011,C135,pause,2026-01-30,Mobile,52,0,18-25,Male,Delhi,Delhi,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E10262,U1355,C105,complete,2026-02-10,Smart TV,69,1,46+,Male,Lucknow,Uttar Pradesh,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10263,U1355,C132,complete,2026-01-22,Web,41,1,46+,Male,Lucknow,Uttar Pradesh,Free,Commando Force Mumbai,Series,Action,Hindi,42
E10264,U1401,C112,pause,2026-01-14,Smart TV,28,0,36-45,Male,Hyderabad,Telangana,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E10265,U1595,C103,play,2026-02-13,Web,7,0,46+,Female,Chennai,Tamil Nadu,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E10266,U1278,C102,pause,2026-02-11,Mobile,8,0,26-35,Male,Jaipur,Rajasthan,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10267,U1426,C103,complete,2026-01-16,Smart TV,59,1,26-35,Female,Kolkata,West Bengal,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E10268,U1410,C133,play,2026-02-18,Smart TV,36,0,18-25,Male,Delhi,Delhi,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E10269,U1565,C109,complete,2026-01-18,Mobile,43,1,26-35,Male,Hyderabad,Telangana,VIP,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E10270,U1033,C116,pause,2026-02-04,Mobile,61,0,26-35,Male,Chennai,Tamil Nadu,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E10271,U1515,C126,play,2026-02-21,Mobile,14,0,18-25,Male,Delhi,Delhi,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E10272,U1732,C145,pause,2026-01-12,Mobile,10,0,36-45,Male,Pune,Maharashtra,VIP,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E10273,U1212,C154,complete,2026-02-01,Mobile,33,1,18-25,Female,Mumbai,Maharashtra,VIP,Elections Ground Pulse,News,News,Hindi,35
E10274,U1103,C108,complete,2026-02-13,Tablet,56,1,18-25,Male,Delhi,Delhi,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E10275,U1412,C105,complete,2026-01-19,Mobile,67,1,18-25,Male,Mumbai,Maharashtra,Premium,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10276,U1128,C101,pause,2026-02-07,Web,17,0,26-35,Female,Pune,Maharashtra,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E10277,U1256,C133,play,2026-01-29,Mobile,20,0,26-35,Male,Hyderabad,Telangana,Free,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E10278,U1348,C128,complete,2026-01-15,Web,112,1,26-35,Male,Kolkata,West Bengal,Free,College Boys Chaos,Movie,Comedy,Hindi,115
E10279,U1366,C156,complete,2026-01-30,Smart TV,42,1,46+,Male,Jaipur,Rajasthan,VIP,Cricket Icons: The Untold Story,Show,News,Hindi,45
E10280,U1715,C132,pause,2026-02-15,Mobile,7,0,18-25,Female,Kochi,Kerala,VIP,Commando Force Mumbai,Series,Action,Hindi,42
E10281,U1530,C134,complete,2026-01-21,Mobile,117,1,18-25,Female,Hyderabad,Telangana,Premium,Night Hunter Squad,Movie,Action,English,130
E10282,U1436,C120,complete,2026-02-12,Mobile,43,1,46+,Female,Mumbai,Maharashtra,Premium,Succession Politics India,Series,Drama,Hindi,45
E10283,U1235,C115,pause,2026-02-28,Mobile,6,0,18-25,Female,Bengaluru,Karnataka,Premium,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E10284,U1015,C150,pause,2026-02-17,Smart TV,17,0,26-35,Female,Pune,Maharashtra,Free,Super Bheem Galactic Battle,Series,Kids,Telugu,22
E10285,U1415,C124,complete,2026-02-18,Smart TV,64,1,26-35,Female,Mumbai,Maharashtra,Free,Standup Special: Bangalore Humor,Show,Comedy,English,65
E10286,U1736,C129,pause,2026-02-14,Mobile,82,0,26-35,Female,Delhi,Delhi,VIP,Tiger Underground Strike,Movie,Action,Hindi,155
E10287,U1072,C122,pause,2026-02-09,Mobile,2,0,18-25,Female,Mumbai,Maharashtra,Free,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E10288,U1633,C120,complete,2026-02-07,Mobile,43,1,18-25,Male,Hyderabad,Telangana,VIP,Succession Politics India,Series,Drama,Hindi,45
E10289,U1400,C140,complete,2026-02-24,Smart TV,45,1,18-25,Female,Lucknow,Uttar Pradesh,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E10290,U1339,C135,pause,2026-02-08,Mobile,25,0,18-25,Female,Chennai,Tamil Nadu,Free,Fighter Wing Alpha,Movie,Action,Hindi,145
E10291,U1387,C102,complete,2026-01-28,Smart TV,87,1,26-35,Female,Patna,Bihar,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10292,U1281,C116,play,2026-01-06,Mobile,71,0,18-25,Male,Bengaluru,Karnataka,Free,Kolkata Love Diary,Movie,Drama,Bengali,125
E10293,U1149,C145,complete,2026-01-11,Smart TV,80,1,46+,Male,Hyderabad,Telangana,Free,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E10294,U1609,C156,pause,2026-01-06,Mobile,6,0,18-25,Female,Ahmedabad,Gujarat,VIP,Cricket Icons: The Untold Story,Show,News,Hindi,45
E10295,U1099,C113,play,2026-02-07,Tablet,44,0,46+,Female,Hyderabad,Telangana,VIP,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E10296,U1571,C104,pause,2026-02-15,Mobile,14,0,36-45,Female,Hyderabad,Telangana,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10297,U1432,C148,pause,2026-02-22,Mobile,4,0,36-45,Male,Ahmedabad,Gujarat,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E10298,U1623,C143,pause,2026-01-01,Mobile,13,0,26-35,Female,Delhi,Delhi,VIP,Roadies Quest,Show,Reality,Hindi,45
E10299,U1105,C112,play,2026-01-19,Smart TV,10,0,26-35,Female,Bengaluru,Karnataka,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E10300,U1314,C123,complete,2026-01-18,Smart TV,22,1,26-35,Female,Bengaluru,Karnataka,Premium,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E10301,U1376,C156,complete,2026-01-28,Smart TV,42,1,26-35,Male,Jaipur,Rajasthan,Free,Cricket Icons: The Untold Story,Show,News,Hindi,45
E10302,U1656,C132,pause,2026-02-06,Mobile,5,0,18-25,Female,Hyderabad,Telangana,VIP,Commando Force Mumbai,Series,Action,Hindi,42
E10303,U1012,C110,complete,2026-02-14,Smart TV,23,1,18-25,Male,Hyderabad,Telangana,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E10304,U1093,C106,pause,2026-01-19,Mobile,32,0,18-25,Male,Ahmedabad,Gujarat,Free,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E10305,U1215,C133,complete,2026-02-18,Mobile,46,1,46+,Male,Hyderabad,Telangana,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E10306,U1061,C139,play,2026-01-20,Mobile,29,0,26-35,Female,Mumbai,Maharashtra,Premium,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E10307,U1196,C136,pause,2026-01-09,Mobile,30,0,26-35,Female,Bengaluru,Karnataka,Free,Speed Street Heist,Movie,Action,English,120
E10308,U1391,C116,complete,2026-01-07,Mobile,123,1,46+,Other,Pune,Maharashtra,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E10309,U1149,C124,play,2026-02-03,Web,27,0,46+,Male,Hyderabad,Telangana,Free,Standup Special: Bangalore Humor,Show,Comedy,English,65
E10310,U1638,C137,play,2026-01-08,Smart TV,25,0,26-35,Female,Patna,Bihar,Premium,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E10311,U1620,C149,complete,2026-02-22,Mobile,18,1,26-35,Female,Delhi,Delhi,Premium,Shinchan Laugh Club,Series,Kids,Tamil,20
E10312,U1337,C159,pause,2026-02-17,Mobile,4,0,46+,Male,Delhi,Delhi,VIP,Bengal Morning Bulletin,News,News,Bengali,25
E10313,U1615,C108,complete,2026-01-09,Web,55,1,18-25,Female,Kolkata,West Bengal,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E10314,U1145,C158,pause,2026-01-31,Mobile,4,0,18-25,Female,Mumbai,Maharashtra,Free,State Express News Tamil,News,News,Tamil,30
E10315,U1573,C102,pause,2026-01-08,Mobile,30,0,26-35,Female,Hyderabad,Telangana,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10316,U1680,C102,complete,2026-01-08,Mobile,81,1,26-35,Male,Jaipur,Rajasthan,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10317,U1693,C108,complete,2026-01-06,Web,56,1,18-25,Female,Lucknow,Uttar Pradesh,Premium,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E10318,U1101,C139,play,2026-02-19,Mobile,15,0,26-35,Male,Delhi,Delhi,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E10319,U1554,C109,complete,2026-01-01,Smart TV,43,1,26-35,Female,Jaipur,Rajasthan,Free,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E10320,U1401,C137,complete,2026-01-01,Tablet,58,1,36-45,Male,Hyderabad,Telangana,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E10321,U1726,C104,pause,2026-02-07,Mobile,21,0,36-45,Male,Ahmedabad,Gujarat,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E10322,U1127,C135,pause,2026-02-02,Mobile,82,0,26-35,Male,Kolkata,West Bengal,Premium,Fighter Wing Alpha,Movie,Action,Hindi,145
E10323,U1157,C105,complete,2026-01-09,Tablet,63,1,26-35,Female,Lucknow,Uttar Pradesh,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10324,U1376,C116,pause,2026-01-25,Mobile,14,0,26-35,Male,Jaipur,Rajasthan,Free,Kolkata Love Diary,Movie,Drama,Bengali,125
E10325,U1210,C130,pause,2026-01-19,Mobile,49,0,18-25,Female,Mumbai,Maharashtra,Premium,Vikram: Shadow Commander,Movie,Action,Tamil,165
E10326,U1742,C119,play,2026-01-24,Web,31,0,18-25,Male,Mumbai,Maharashtra,VIP,The Crown Dynasty Legacy,Series,Drama,English,55
E10327,U1121,C160,complete,2026-02-12,Mobile,28,1,18-25,Male,Hyderabad,Telangana,Premium,Maharashtra Maha News,News,News,Marathi,30
E10328,U1514,C105,play,2026-02-27,Mobile,39,0,26-35,Male,Kolkata,West Bengal,Premium,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10329,U1732,C103,complete,2026-01-26,Tablet,57,1,36-45,Male,Pune,Maharashtra,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E10330,U1082,C143,complete,2026-02-07,Smart TV,43,1,18-25,Male,Chennai,Tamil Nadu,Premium,Roadies Quest,Show,Reality,Hindi,45
E10331,U1450,C139,play,2026-01-26,Web,18,0,18-25,Female,Ahmedabad,Gujarat,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E10332,U1743,C124,pause,2026-01-15,Mobile,9,0,18-25,Female,Delhi,Delhi,VIP,Standup Special: Bangalore Humor,Show,Comedy,English,65
E10333,U1471,C105,complete,2026-02-13,Mobile,63,1,46+,Male,Lucknow,Uttar Pradesh,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10334,U1016,C107,complete,2026-02-09,Smart TV,37,1,36-45,Male,Mumbai,Maharashtra,Premium,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E10335,U1064,C103,pause,2026-02-12,Smart TV,41,0,26-35,Female,Ahmedabad,Gujarat,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E10336,U1378,C124,pause,2026-02-18,Mobile,22,0,26-35,Male,Chennai,Tamil Nadu,VIP,Standup Special: Bangalore Humor,Show,Comedy,English,65
E10337,U1021,C119,complete,2026-01-25,Web,51,1,18-25,Female,Pune,Maharashtra,Free,The Crown Dynasty Legacy,Series,Drama,English,55
E10338,U1338,C102,play,2026-01-11,Mobile,42,0,26-35,Male,Delhi,Delhi,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E10339,U1374,C105,complete,2026-02-13,Smart TV,63,1,26-35,Male,Mumbai,Maharashtra,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E10340,U1374,C127,pause,2026-01-04,Mobile,10,0,26-35,Male,Mumbai,Maharashtra,VIP,Pune Pun Factory,Show,Comedy,Marathi,30
E10341,U1297,C123,play,2026-01-21,Tablet,8,0,26-35,Male,Pune,Maharashtra,VIP,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E10342,U1038,C130,complete,2026-02-07,Mobile,161,1,18-25,Male,Chennai,Tamil Nadu,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E10343,U1017,C146,complete,2026-01-23,Mobile,70,1,36-45,Male,Hyderabad,Telangana,Free,Motu Patlu Space Adventure,Movie,Kids,Hindi,75
